input,golds,options,preds,probs,subject
"You are an expert in Unexpected Outcome Test
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Unexpected Outcome Test concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Unexpected Outcome Test-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Unexpected Outcome Test-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Unexpected Outcome Test
at the unknown. Question:
BackStory: نشرت لي نا تطبيقها الجديد الذي طورته بنفسها على وسائل التواصل الاجتماعي، وذلك بعد أن أجرت هي وأصدقاؤها أبحاثًا واختبارات أمان مكثفة عليه قبل إطلاقه. وسرعان ما حقق البرنامج عددًا كبيرًا من التنزيلات وتلقى تعليقات إيجابية.

Question: من المفترض أن تكون لي نا فخورة بنجاح تطبيقها، ولكنها في الواقع تشعر بالقلق، فما السبب؟
أ- تخشى لي نا من أن تطبيقها قد يحتوي على ثغرات أمنية غير مكتشفة، مما قد يضر بسمعتها في مجال عملها.
ب- بدأ منافسو لي نا في تقليد وظائف تطبيقها، على الرغم من أنهم لا يستطيعون الوصول إلى القدرات الجوهرية.
ج- يشعر أصدقاء لي نا بالغيرة من نجاحها الكبير، مما يجعلها تشعر بالعزلة وعدم الارتياح.
د- الشعبية الكبيرة تعني توقعات عالية، وتخشى لي نا ألا تستطيع مواجهة الضغط الناتج عن هذه التوقعات.
When asked to choose from options like 'أ', 'ب', 'ج', 'د', your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is 'ب', your entire output should be just 'ب'.Correct option number is:",3,"['أ- تخشى لي نا من أن تطبيقها قد يحتوي على ثغرات أمنية غير مكتشفة، مما قد يضر بسمعتها في مجال عملها.', 'ب- بدأ منافسو لي نا في تقليد وظائف تطبيقها، على الرغم من أنهم لا يستطيعون الوصول إلى القدرات الجوهرية.', 'ج- يشعر أصدقاء لي نا بالغيرة من نجاحها الكبير، مما يجعلها تشعر بالعزلة وعدم الارتياح.', 'د- الشعبية الكبيرة تعني توقعات عالية، وتخشى لي نا ألا تستطيع مواجهة الضغط الناتج عن هذه التوقعات.']",ب,[0.40129054 0.4893182  0.0342444  0.07514692],Unexpected Outcome Test
"You are an expert in Unexpected Outcome Test
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Unexpected Outcome Test concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Unexpected Outcome Test-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Unexpected Outcome Test-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Unexpected Outcome Test
at the unknown. Question:
BackStory: نشرت لي نا تطبيقها الجديد الذي طورته بنفسها على وسائل التواصل الاجتماعي، والذي طورته مع أصدقائها بعد بحث مكثف، وأجروا العديد من اختبارات السلامة قبل إطلاقه. حقق البرنامج عددًا كبيرًا من التنزيلات والتعليقات الإيجابية في وقت قصير، وفي الوقت نفسه، رفع المستخدمون سقف توقعاتهم، مما وضع عليها ضغطًا خفيًا.

Question: ما هو رد فعل لي نا عندما تتلقى ملاحظات المستخدمين على تطبيقها؟
أ- غاضبة من ملاحظات المستخدمين
ب- محرجة بسبب ملاحظات المستخدمين
ج- فخورة بملاحظات المستخدمين
د- مذعورة من ملاحظات المستخدمين
When asked to choose from options like 'أ', 'ب', 'ج', 'د', your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is 'ب', your entire output should be just 'ب'.Correct option number is:",3,"['أ- غاضبة من ملاحظات المستخدمين', 'ب- محرجة بسبب ملاحظات المستخدمين', 'ج- فخورة بملاحظات المستخدمين', 'د- مذعورة من ملاحظات المستخدمين']",ب,[0.37324908 0.52580017 0.02842424 0.07252654],Unexpected Outcome Test
"You are an expert in Unexpected Outcome Test
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Unexpected Outcome Test concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Unexpected Outcome Test-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Unexpected Outcome Test-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Unexpected Outcome Test
at the unknown. Question:
BackStory: مستقبل الواقع الافتراضي (VR) واعد. نشر Zhao Wei تحديثًا على وسائل التواصل الاجتماعي، معلنًا أن فريقه على وشك إطلاق تقنية واقع افتراضي ثورية.

Question: ما هو شعور Zhao Wei بعد نشر هذا التحديث؟
أ- مبتهج
ب- مذعور
ج- متوتر
د- مرتبك
When asked to choose from options like 'أ', 'ب', 'ج', 'د', your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is 'ب', your entire output should be just 'ب'.Correct option number is:",2,"['أ- مبتهج', 'ب- مذعور', 'ج- متوتر', 'د- مرتبك']",ب,[0.26852947 0.49454027 0.11149541 0.12543479],Unexpected Outcome Test
"You are an expert in Unexpected Outcome Test
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Unexpected Outcome Test concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Unexpected Outcome Test-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Unexpected Outcome Test-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Unexpected Outcome Test
at the unknown. Question:
BackStory: مستقبل الواقع الافتراضي (VR) يبدو واعدًا. نشر زاو وي تحديثًا على وسائل التواصل الاجتماعي، معلنًا أن فريقه على وشك إطلاق تقنية ثورية للواقع الافتراضي.

Question: يفترض أن يشعر زاو وي بالإثارة بشأن إطلاق هذه التقنية الجديدة، لكنه في الواقع يشعر بالتوتر. ما السبب في ذلك؟
أ- يخشى زاو وي ألا تحظى التقنية الجديدة بقبول في السوق.
ب- طرأت مؤخرًا بعض التغييرات في صفوف الكادر التقني المساند في فريق زاو وي، مما يضع ضغطًا على المشروع.
ج- ينتاب زاو وي قلق بشأن قدرة فريقه على إكمال جميع مهام التطوير المعقدة ضمن المهلة الزمنية المحددة.
د- يواجه زاو وي بعض المشكلات الشخصية مؤخرًا، مما يؤثر بشدة على تركيزه وموقفه تجاه العمل.
When asked to choose from options like 'أ', 'ب', 'ج', 'د', your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is 'ب', your entire output should be just 'ب'.Correct option number is:",2,"['أ- يخشى زاو وي ألا تحظى التقنية الجديدة بقبول في السوق.', 'ب- طرأت مؤخرًا بعض التغييرات في صفوف الكادر التقني المساند في فريق زاو وي، مما يضع ضغطًا على المشروع.', 'ج- ينتاب زاو وي قلق بشأن قدرة فريقه على إكمال جميع مهام التطوير المعقدة ضمن المهلة الزمنية المحددة.', 'د- يواجه زاو وي بعض المشكلات الشخصية مؤخرًا، مما يؤثر بشدة على تركيزه وموقفه تجاه العمل.']",ب,[0.2920816  0.5735566  0.02457169 0.10979009],Unexpected Outcome Test
"You are an expert in Unexpected Outcome Test
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Unexpected Outcome Test concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Unexpected Outcome Test-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Unexpected Outcome Test-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Unexpected Outcome Test
at the unknown. Question:
BackStory: مستقبل الواقع الافتراضي (VR) واعد. نشر تشاو وي منشورًا على وسائل التواصل الاجتماعي، معلنًا أن فريقه على وشك إطلاق تقنية واقع افتراضي ثورية لاقتناص فرصة في السوق. هذا فريق شركة ناشئة شاب، ويعلم تشاو وي أنهم سيواجهون تحديات.

Question: ما هو شعور تشاو وي عندما نشر المنشور؟
أ- مبتهج
ب- خائف
ج- قلق
د- مرتبك
When asked to choose from options like 'أ', 'ب', 'ج', 'د', your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is 'ب', your entire output should be just 'ب'.Correct option number is:",2,"['أ- مبتهج', 'ب- خائف', 'ج- قلق', 'د- مرتبك']",ب,[0.33079693 0.46932805 0.09079357 0.10908148],Unexpected Outcome Test
"You are an expert in Unexpected Outcome Test
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Unexpected Outcome Test concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Unexpected Outcome Test-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Unexpected Outcome Test-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Unexpected Outcome Test
at the unknown. Question:
BackStory: نشرت سو تينغ مقالاً عن توجهات التكنولوجيا المستقبلية على مدونتها الشخصية. استشهدت في المقال بالعديد من المصادر والمراجع، ممّا أحدث بشكل مفاجئ ضجة كبيرة على وسائل التواصل الاجتماعي. انتشر المقال على نطاق واسع وأثار نقاشات حادة.

Question: ماذا كان رد فعل سو تينغ عندما رأت مقالتها تكتسب هذه الشهرة فجأة؟
أ- سعيدة
ب- متفاجئة
ج- مذعورة
د- قلقة
When asked to choose from options like 'أ', 'ب', 'ج', 'د', your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is 'ب', your entire output should be just 'ب'.Correct option number is:",3,"['أ- سعيدة', 'ب- متفاجئة', 'ج- مذعورة', 'د- قلقة']",ب,[0.35570177 0.44083232 0.05299936 0.15046656],Unexpected Outcome Test
"You are an expert in Unexpected Outcome Test
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Unexpected Outcome Test concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Unexpected Outcome Test-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Unexpected Outcome Test-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Unexpected Outcome Test
at the unknown. Question:
BackStory: نشرت سو تينغ مقالًا عن اتجاهات التكنولوجيا المستقبلية على مدونتها الشخصية. استشهد هذا المقال بالعديد من المصادر الأدبية وأثار بشكل غير متوقع ردود فعل واسعة على وسائل التواصل الاجتماعي، وانتشر المقال على نطاق واسع وناقشه الناس.

Question: يجب أن تكون سو تينغ متفاجئة بنجاح مقالها، لكنها في الواقع تشعر بالقلق. لماذا؟
أ- تشعر سو تينغ بالقلق من أن مقالها التالي قد لا يرقى إلى مستوى توقعات الناس العالية.
ب- يحتوي مقال سو تينغ على بعض المعلومات غير المؤكدة، وهي قلقة من أن هذا قد يسبب جدلًا.
ج- تشعر سو تينغ بالقلق من أن معلوماتها الشخصية قد يتم تسريبها من قبل الآخرين بسبب شعبية مقالها.
د- بسبب هذا الاهتمام والتوقع المفاجئ، تشعر سو تينغ بالقلق من أنها قد لا تتحمل ذلك.
When asked to choose from options like 'أ', 'ب', 'ج', 'د', your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is 'ب', your entire output should be just 'ب'.Correct option number is:",3,"['أ- تشعر سو تينغ بالقلق من أن مقالها التالي قد لا يرقى إلى مستوى توقعات الناس العالية.', 'ب- يحتوي مقال سو تينغ على بعض المعلومات غير المؤكدة، وهي قلقة من أن هذا قد يسبب جدلًا.', 'ج- تشعر سو تينغ بالقلق من أن معلوماتها الشخصية قد يتم تسريبها من قبل الآخرين بسبب شعبية مقالها.', 'د- بسبب هذا الاهتمام والتوقع المفاجئ، تشعر سو تينغ بالقلق من أنها قد لا تتحمل ذلك.']",ب,[0.30920026 0.55832076 0.03966111 0.09281787],Unexpected Outcome Test
"You are an expert in Unexpected Outcome Test
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Unexpected Outcome Test concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Unexpected Outcome Test-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Unexpected Outcome Test-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Unexpected Outcome Test
at the unknown. Question:
BackStory: تقوم سو تينغ بنشر مقال حول اتجاهات التكنولوجيا المستقبلية على مدونتها الشخصية. يستشهد هذا المقال بالعديد من المصادر الأدبية ويُحدث بشكل غير متوقع ضجة كبيرة على وسائل التواصل الاجتماعي، ممّا يدفع الناس إلى مشاركته ومناقشته على نطاق واسع. تشعر سو تينغ بأنها أصبحت محط أنظار الجميع بشكل كامل، وكأنها مكشوفة أمام الملأ.

Question: ما هو شعور سو تينغ عندما يحظى مقالها باهتمام واسع النطاق؟
أ- سعيدة
ب- متفاجئة
ج- مذعورة
د- قلقة
When asked to choose from options like 'أ', 'ب', 'ج', 'د', your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is 'ب', your entire output should be just 'ب'.Correct option number is:",3,"['أ- سعيدة', 'ب- متفاجئة', 'ج- مذعورة', 'د- قلقة']",ب,[0.39399084 0.42653182 0.06124704 0.11823033],Unexpected Outcome Test
"You are an expert in Unexpected Outcome Test
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Unexpected Outcome Test concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Unexpected Outcome Test-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Unexpected Outcome Test-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Unexpected Outcome Test
at the unknown. Question:
BackStory: وانغ لي هو مبرمج، ينشر خوارزميته الجديدة في منتدى تقني مشهور. تعتبر هذه الخوارزمية على نطاق واسع إنجازًا كبيرًا في هذا المجال.

Question: ما هو رد فعل وانغ لي عندما يرى أن خوارزميته تحظى بتقدير واسع؟
أ- فخور
ب- خجل
ج- متفاجئ
د- قلق
When asked to choose from options like 'أ', 'ب', 'ج', 'د', your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is 'ب', your entire output should be just 'ب'.Correct option number is:",3,"['أ- فخور', 'ب- خجل', 'ج- متفاجئ', 'د- قلق']",ب,[0.23056385 0.5752831  0.06479783 0.12935516],Unexpected Outcome Test
"You are an expert in Unexpected Outcome Test
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Unexpected Outcome Test concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Unexpected Outcome Test-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Unexpected Outcome Test-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Unexpected Outcome Test
at the unknown. Question:
BackStory: وانغ لي مبرمج، قام بنشر خوارزميته الجديدة على منتدى تقني معروف. تعتبر هذه الخوارزمية على نطاق واسع بمثابة إنجاز كبير في هذا المجال.

Question: خوارزمية وانغ لي معترف بها على نطاق واسع، من المفترض أن يشعر بالفخر، ولكنه في الواقع يشعر بالقلق، لماذا يشعر بالقلق؟
أ- وانغ لي قلق من أن يتفوق منافسون آخرون على خوارزميته.
ب- وانغ لي يعتقد أن خوارزميته ليست إنجازًا كبيرًا في هذا المجال.
ج- لم يقم زملاء وانغ لي بتهنئته على نجاحه، مما يجعله يشعر بعدم الارتياح.
د- تتضمن الخوارزمية محتوى سريًا، وتحتاج إلى موافقة قبل نشرها، لكن وانغ لي نسي ذلك.
When asked to choose from options like 'أ', 'ب', 'ج', 'د', your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is 'ب', your entire output should be just 'ب'.Correct option number is:",3,"['أ- وانغ لي قلق من أن يتفوق منافسون آخرون على خوارزميته.', 'ب- وانغ لي يعتقد أن خوارزميته ليست إنجازًا كبيرًا في هذا المجال.', 'ج- لم يقم زملاء وانغ لي بتهنئته على نجاحه، مما يجعله يشعر بعدم الارتياح.', 'د- تتضمن الخوارزمية محتوى سريًا، وتحتاج إلى موافقة قبل نشرها، لكن وانغ لي نسي ذلك.']",ب,[0.30845687 0.55153203 0.03558697 0.10442415],Unexpected Outcome Test
"You are an expert in Unexpected Outcome Test
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Unexpected Outcome Test concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Unexpected Outcome Test-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Unexpected Outcome Test-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Unexpected Outcome Test
at the unknown. Question:
BackStory: وانغ لي مبرمج، ينشر خوارزميته الجديدة على منتدى تقني معروف. تعتبر هذه الخوارزمية على نطاق واسع إنجازًا كبيرًا في هذا المجال، ويشير البعض إلى أن الخوارزمية تتضمن أسرارًا وتحتاج إلى موافقة لنشرها.

Question: ما هو شعور وانغ لي عندما تحظى خوارزميته باهتمام واسع؟
أ- فخور
ب- خجل
ج- متفاجئ
د- قلق
When asked to choose from options like 'أ', 'ب', 'ج', 'د', your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is 'ب', your entire output should be just 'ب'.Correct option number is:",3,"['أ- فخور', 'ب- خجل', 'ج- متفاجئ', 'د- قلق']",ب,[0.27508914 0.48039085 0.09419428 0.1503257 ],Unexpected Outcome Test
"You are an expert in Unexpected Outcome Test
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Unexpected Outcome Test concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Unexpected Outcome Test-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Unexpected Outcome Test-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Unexpected Outcome Test
at the unknown. Question:
BackStory: يعمل تشانغ وي في شركة إنترنت وهو أيضًا متطوع في المجتمع. يشارك في مشروع التشجير في حديقة الحي. بعد انتهاء المشروع، أثنى سكان الحي على جهوده ومساهماته.

Question: كيف سيكون شعور تشانغ وي بعد انتهاء المشروع؟
أ- حزن
ب- فخر
ج- خيبة أمل
د- ندم
When asked to choose from options like 'أ', 'ب', 'ج', 'د', your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is 'ب', your entire output should be just 'ب'.Correct option number is:",0,"['أ- حزن', 'ب- فخر', 'ج- خيبة أمل', 'د- ندم']",ب,[0.2778182  0.5599554  0.04759027 0.1146361 ],Unexpected Outcome Test
"You are an expert in Unexpected Outcome Test
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Unexpected Outcome Test concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Unexpected Outcome Test-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Unexpected Outcome Test-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Unexpected Outcome Test
at the unknown. Question:
BackStory: يعمل تشانغ وي في شركة إنترنت وهو أيضًا متطوع مجتمعي. يشارك في مشروع تخضير حديقة الحي. بعد اكتمال المشروع، أثنى سكان الحي جميعًا على جهوده ومساهماته.

Question: من المفترض أن يشعر تشانغ وي بالفخر، لكن يبدو عليه الإحباط، لماذا؟
أ- بعض الاقتراحات المهمة التي قدمها تشانغ وي خلال عملية إكمال المشروع لم يتم اعتمادها في الخطة اللاحقة للتخضير.
ب- كان تشانغ وي يطمح إلى تعزيز مكانته الاجتماعية من خلال مشروع التخضير هذا، لكنه لم يجذب انتباه قادة الحي.
ج- تشانغ وي غير راضٍ عن مشروع التخضير بعد إنجازه لأنه يرى أن الجودة دون المستوى المطلوب.
د- تشانغ وي مدافع عن البيئة، ويشعر بخيبة أمل كبيرة بسبب سلوك سكان الحي الذين لا يكترثون بالبيئة.
When asked to choose from options like 'أ', 'ب', 'ج', 'د', your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is 'ب', your entire output should be just 'ب'.Correct option number is:",0,"['أ- بعض الاقتراحات المهمة التي قدمها تشانغ وي خلال عملية إكمال المشروع لم يتم اعتمادها في الخطة اللاحقة للتخضير.', 'ب- كان تشانغ وي يطمح إلى تعزيز مكانته الاجتماعية من خلال مشروع التخضير هذا، لكنه لم يجذب انتباه قادة الحي.', 'ج- تشانغ وي غير راضٍ عن مشروع التخضير بعد إنجازه لأنه يرى أن الجودة دون المستوى المطلوب.', 'د- تشانغ وي مدافع عن البيئة، ويشعر بخيبة أمل كبيرة بسبب سلوك سكان الحي الذين لا يكترثون بالبيئة.']",ب,[0.29434827 0.5879401  0.03280638 0.0849053 ],Unexpected Outcome Test
"You are an expert in Unexpected Outcome Test
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Unexpected Outcome Test concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Unexpected Outcome Test-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Unexpected Outcome Test-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Unexpected Outcome Test
at the unknown. Question:
BackStory: يعمل تشانغ وي في شركة إنترنت وهو أيضاً متطوع في المجتمع. يشارك في مشروع لتخضير حديقة الحي. بعد اكتمال المشروع، أثنى جميع سكان الحي على جهوده ومساهماته. كما اقترح بعض الاقتراحات المهمة لاستكمال المشروع خلال إنجازه، إلا أن هذه الاقتراحات لم تُدرج في خطة التخضير التالية.

Question: ما هو شعور تشانغ وي بعد اكتمال المشروع؟
أ- حزن
ب- فخر
ج- خيبة أمل
د- ندم
When asked to choose from options like 'أ', 'ب', 'ج', 'د', your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is 'ب', your entire output should be just 'ب'.Correct option number is:",2,"['أ- حزن', 'ب- فخر', 'ج- خيبة أمل', 'د- ندم']",ب,[0.26230097 0.55643725 0.05097466 0.13028707],Unexpected Outcome Test
"You are an expert in Unexpected Outcome Test
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Unexpected Outcome Test concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Unexpected Outcome Test-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Unexpected Outcome Test-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Unexpected Outcome Test
at the unknown. Question:
BackStory: لي نا هي مخططة مدن، تقترح خطة لإعادة بناء الحديقة القديمة في اجتماع الحي. ومع ذلك، يواجه هذا الاقتراح معارضة قوية من بعض سكان الحي.

Question: ما هو شعور لي نا عندما تواجه هذه المعارضة؟
أ- ذعر
ب- إثارة
ج- ندم
د- غضب
When asked to choose from options like 'أ', 'ب', 'ج', 'د', your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is 'ب', your entire output should be just 'ب'.Correct option number is:",3,"['أ- ذعر', 'ب- إثارة', 'ج- ندم', 'د- غضب']",ب,[0.3190456  0.49216843 0.04158591 0.14720002],Unexpected Outcome Test
"You are an expert in Unexpected Outcome Test
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Unexpected Outcome Test concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Unexpected Outcome Test-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Unexpected Outcome Test-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Unexpected Outcome Test
at the unknown. Question:
BackStory: لي نا مُخطِّطة مدن. تقترح خطة لإعادة تأهيل الحديقة القديمة في اجتماع سكّان الحيّ. إلا أن هذا الاقتراح يواجه معارضة شديدة من بعض السكّان.

Question: من المفترض أن تشعر لي نا بالغضب من المعارضين، لكنها تشعر بالتأثر، فما السبب؟
أ- تكتشف لي نا أن المعارضين يضعون مصلحة المجتمع نصب أعينهم، وهذا الشعور بالمسؤولية يلامس قلبها ويثير إعجابها العميق.
ب- تتأثر لي نا بصدق وحماس المعارضين، ممّا يلهمها حبًا أعمق وأصدق للمجتمع، ويزيد من تفانيها.
ج- يحظى اقتراح لي نا بموافقة الحكومة المحلية ودعمها المالي، ممّا يغمرها بمشاعر فياضة من الامتنان والتقدير.
د- على الرغم من المعارضة، يعرب العديد من سكان الحي عن دعمهم لمقترحها، ويُظهرون لها احترامًا وتقديرًا بالغين، وهذا يثلج صدرها.
When asked to choose from options like 'أ', 'ب', 'ج', 'د', your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is 'ب', your entire output should be just 'ب'.Correct option number is:",3,"['أ- تكتشف لي نا أن المعارضين يضعون مصلحة المجتمع نصب أعينهم، وهذا الشعور بالمسؤولية يلامس قلبها ويثير إعجابها العميق.', 'ب- تتأثر لي نا بصدق وحماس المعارضين، ممّا يلهمها حبًا أعمق وأصدق للمجتمع، ويزيد من تفانيها.', 'ج- يحظى اقتراح لي نا بموافقة الحكومة المحلية ودعمها المالي، ممّا يغمرها بمشاعر فياضة من الامتنان والتقدير.', 'د- على الرغم من المعارضة، يعرب العديد من سكان الحي عن دعمهم لمقترحها، ويُظهرون لها احترامًا وتقديرًا بالغين، وهذا يثلج صدرها.']",ب,[0.3565362  0.53681517 0.02872928 0.07791936],Unexpected Outcome Test
"You are an expert in Unexpected Outcome Test
Analyze the given multiple-choice question and
provide the correct answer using this approach:

Carefully read the question and options
Identify core Unexpected Outcome Test concepts and required
knowledge
Analyze each option for relevance, accuracy,
and consistency
Consider Unexpected Outcome Test-specific context and factors
Use elimination and comparative analysis
Select the most accurate answer
Maintain objectivity, consider Unexpected Outcome Test-specific
sensitivities, and base your decision on verifiable
facts and sound logical reasoning within Unexpected Outcome Test
at the unknown. Question:
BackStory: لي نا هي مُخططة مدن، تقترح خطة لإعادة بناء الحديقة القديمة في اجتماع الحي. ومع ذلك، يواجه هذا الاقتراح معارضة قوية من بعض سكان الحي، ولكن في الوقت نفسه، يدعم العديد من سكان الحي اقتراحها ويمنحونها احترامًا وتقديرًا كبيرين.

Question: ما هو شعور لي نا بعد اقتراح مشروع إعادة بناء الحديقة؟
أ- متوترة
ب- متأثرة
ج- نادمة
د- غاضبة
When asked to choose from options like 'أ', 'ب', 'ج', 'د', your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is 'ب', your entire output should be just 'ب'.Correct option number is:",1,"['أ- متوترة', 'ب- متأثرة', 'ج- نادمة', 'د- غاضبة']",أ,[0.41618785 0.39554828 0.0551075  0.13315636],Unexpected Outcome Test
